lambda,f,species,speed,acuity
400.0,0.5,Agent,0.02470394849581005,0.013294245731946956
400.0,0.5,Agent,0.025837316893518654,0.011954076628923284
400.0,0.5,Agent,0.026351307154165254,0.014009982666777136
400.0,0.5,Agent,0.023520858178029805,0.01122850311827835
400.0,0.5,Agent,0.020432574755487636,0.012244371503794985
400.0,0.5,Agent,0.028283292083707015,0.01044172901767381
400.0,0.5,Agent,0.027448196766476564,0.01399651644397334
400.0,0.5,Agent,0.0250160968357694,0.013417669259007694
400.0,0.5,Agent,0.023306432209024196,0.006660876051881906
400.0,0.5,Agent,0.029332929034376624,0.008974765574314467
400.0,0.5,Agent,0.02526446666861072,0.007246888739417674
400.0,0.5,Agent,0.02222487428885369,0.010944126058413831
400.0,0.5,Agent,0.027124329720452922,0.014151855515193275
400.0,0.5,Agent,0.024427548618594523,0.01851500113948076
400.0,0.5,Agent,0.02274704851103144,0.018282911848389715
400.0,0.5,Agent,0.027589948684061515,0.009972601009187444
400.0,0.5,Agent,0.0253246067278511,0.015014051862225725
400.0,0.5,Agent,0.030908775797458383,0.008838662076680158
400.0,0.5,Agent,0.03216736372900886,0.012295821382539391
400.0,0.5,Agent,0.032673152109896346,0.01671081949081003
400.0,0.5,Agent,0.03577741065307553,0.0177951440910498
400.0,0.5,Agent,0.03670972348471862,0.020054440104079054
400.0,0.5,Agent,0.03642956333734839,0.014509381455365615
400.0,0.5,Agent,0.03522984051008972,0.021505076340871
400.0,0.5,Agent,0.03648881969071898,0.018919628165911105
400.0,0.5,Agent,0.03317508296300567,0.01018609116931651
400.0,0.5,Agent,0.03301919548106763,0.014125778987191804
400.0,0.5,Agent,0.03324283204262186,0.015097176735220897
400.0,0.5,Agent,0.03240014531890758,0.013879180932201442
400.0,0.5,Agent,0.03438481801802895,0.0148749771697162
400.0,0.5,Agent,0.029729753404521678,0.01464946009072437
400.0,0.5,Agent,0.029999672578797574,0.011399791998505257
400.0,0.5,Agent,0.02371032359184481,0.008885064639172865
400.0,0.5,Agent,0.028286049213086473,0.011244000992380512
400.0,0.5,Agent,0.02942773008605635,0.009422861317113914
400.0,0.5,Agent,0.02629005885050201,0.011520449461912134
400.0,0.5,Agent,0.028871712762495977,0.011765777718854842
400.0,0.5,Agent,0.026964641709958638,0.00981952176236905
400.0,0.5,Agent,0.031055780929557172,0.0074894760645049
400.0,0.5,TurtleAgent,0.05276846370863944,0.05033221857246493
400.0,0.5,TurtleAgent,0.05057535519327124,0.050380759008589494
400.0,0.5,TurtleAgent,0.04965704957520729,0.04907612736061086
400.0,0.5,TurtleAgent,0.03612938495729002,0.054500963634283306
400.0,0.5,TurtleAgent,0.03269785048341112,0.053199238515947454
400.0,0.5,SlothAgent,0.06306798850935512,0.012027224308037345
400.0,0.5,SlothAgent,0.05884210149902918,0.012951209767307053
400.0,0.5,TurtleAgent,0.03699766530084959,0.017189756368456967
400.0,0.5,TurtleAgent,0.029027838790851475,0.015219565106184522
400.0,0.5,TurtleAgent,0.03154085630282696,0.015781825948956378
400.0,0.5,TurtleAgent,0.03090017302389303,0.014572140441659831
400.0,0.5,TurtleAgent,0.03265959315386889,0.013146951930759737
400.0,0.5,TurtleAgent,0.029810565699550283,0.012596300994759297
400.0,0.5,TurtleAgent,0.031169498442002817,0.011513650984166244
400.0,0.5,TurtleAgent,0.03279235509445981,0.01389075705642309
400.0,0.5,TurtleAgent,0.030168065093564855,0.01761746596785388
400.0,0.5,TurtleAgent,0.03260091549246729,0.014753267230698384
400.0,0.5,RaptorAgent,0.024116831729562485,0.03747419583232838
400.0,0.5,RaptorAgent,0.01792091573280604,0.034004244544024835
400.0,0.5,RaptorAgent,0.019025350019534735,0.04096829309517627
400.0,0.5,RaptorAgent,0.026682766735782695,0.03200874569693139
400.0,0.5,RaptorAgent,0.02586251600852608,0.03797776874254595
400.0,0.5,RaptorAgent,0.02153920677384895,0.03642363912842161
400.0,0.5,RaptorAgent,0.016918596154198183,0.02924975189891476
400.0,0.5,RaptorAgent,0.019773915389987264,0.03159524946203776
400.0,0.5,RaptorAgent,0.019072861955710608,0.030015056819548303
400.0,0.5,SlothAgent,0.09205899196255707,0.02101546378338842
400.0,0.5,SlothAgent,0.09319762254406953,0.019656315052054972
400.0,0.5,TurtleAgent,0.03282418286615794,0.06614449517472874
400.0,0.5,SlothAgent,0.07211966736305785,0.013852865912011413
400.0,0.5,Agent,0.030550188730453738,0.009948057632114425
400.0,0.5,Agent,0.03178242215983375,0.008947224451563618
400.0,0.5,Agent,0.03019583985657029,0.010536001837889629
400.0,0.5,Agent,0.023838568427764606,0.007413960702425804
400.0,0.5,Agent,0.027869885785996182,0.007916817673662278
400.0,0.5,Agent,0.021643805155136097,0.01926097706614616
400.0,0.5,Agent,0.026858761680046788,0.020864042708499394
400.0,0.5,Agent,0.027491030776233556,0.01945484522901147
400.0,0.5,Agent,0.03310443090274576,0.017030172917679342
400.0,0.5,Agent,0.031172375332871986,0.013967148158893189
400.0,0.5,Agent,0.03043732757946215,0.015408553858551381
400.0,0.5,Agent,0.02872271691225835,0.018253781124675787
400.0,0.5,Agent,0.0295870334015536,0.01785934510195449
400.0,0.5,Agent,0.03331519290591315,0.015182800191609487
400.0,0.5,Agent,0.029972155375238483,0.017593505629318475
400.0,0.5,Agent,0.038423747248439846,0.022276830243035704
400.0,0.5,Agent,0.0406906927682629,0.026732989813529544
400.0,0.5,Agent,0.03817117664703548,0.024652272920998284
400.0,0.5,Agent,0.03538750973050383,0.019468188575874863
400.0,0.5,Agent,0.028164642687090412,0.014790634522865075
400.0,0.5,Agent,0.02995155479661554,0.012075267656648368
400.0,0.5,Agent,0.03177019245119234,0.010499334291408372
400.0,0.5,Agent,0.029239126759158875,0.011483954551388955
400.0,0.5,Agent,0.03345576577504483,0.021137736807647727
400.0,0.5,Agent,0.03220504171220569,0.01986899963975517
400.0,0.5,Agent,0.0325389403015237,0.015394163726248222
400.0,0.5,Agent,0.034634969804297276,0.013995419882673762
400.0,0.5,Agent,0.03318298186664019,0.013214855009511802
400.0,0.5,Agent,0.03574187756190771,0.012567043858809603
400.0,0.5,Agent,0.033361190066442836,0.01128818044604679
400.0,0.5,Agent,0.03625379741309742,0.013938907019620285
400.0,0.5,Agent,0.03603065161918175,0.01327361294522376
400.0,0.5,Agent,0.04195118139634909,0.01890076239202185
400.0,0.5,Agent,0.04276062148542512,0.01763509725276556
400.0,0.5,Agent,0.040850511760765665,0.017914803139861407
400.0,0.5,Agent,0.034939660172266726,0.011665334119376937
400.0,0.5,Agent,0.03828263549267362,0.011607007457897561
400.0,0.5,Agent,0.03580456995309783,0.012054045007308686
400.0,0.5,Agent,0.03949247601420402,0.018068105143004384
400.0,0.5,Agent,0.036084423882246704,0.016868913899836465
400.0,0.5,Agent,0.04075777289607454,0.017424010556696103
400.0,0.5,Agent,0.036339137905234006,0.01785025861066629
400.0,0.5,RaptorAgent,0.022127237867600832,0.05853830268507415
400.0,0.5,RaptorAgent,0.02284133869833184,0.05923175160267412
400.0,0.5,RaptorAgent,0.02352828977798581,0.06259268140011398
400.0,0.5,RaptorAgent,0.006821144319736769,0.010126036653679435
400.0,0.5,RaptorAgent,0.054758548000962005,0.03204125744119813
400.0,0.5,RaptorAgent,0.05648944032175652,0.028065411603027925
400.0,0.5,RaptorAgent,0.023533401143531037,0.04710621852760354
400.0,0.5,RaptorAgent,0.02751954519788303,0.04272096365969162
400.0,0.5,Agent,0.01923305406197192,0.011322328519874521
400.0,0.5,Agent,0.018459136147174975,0.01096227372826179
400.0,0.5,Agent,0.02480696192148271,0.02083949495555267
400.0,0.5,Agent,0.026835053784793565,0.016303117913046138
400.0,0.5,Agent,0.020370369527278196,0.015065995001789774
400.0,0.5,Agent,0.023116397161404106,0.023350907808627332
400.0,0.5,Agent,0.023370100588028,0.018786417062799866
400.0,0.5,Agent,0.022082763996106435,0.017513402764016382
400.0,0.5,Agent,0.026634333721371792,0.025185686209947485
400.0,0.5,Agent,0.023785957247927533,0.026368938900688452
400.0,0.5,Agent,0.02764479568466095,0.021902648909284256
400.0,0.5,Agent,0.023517196432563277,0.022442675760053047
400.0,0.5,Agent,0.027126244301316115,0.02041019538501183
400.0,0.5,Agent,0.02172496188201328,0.022824262196300453
400.0,0.5,Agent,0.02213418468775181,0.019613921779071886
400.0,0.5,Agent,0.019707254020118064,0.0257226827200601
400.0,0.5,Agent,0.019367547021753456,0.026144236129442684
400.0,0.5,Agent,0.020264323448675493,0.02623856757079888
400.0,0.5,Agent,0.021068128701596238,0.025240343483550226
400.0,0.5,Agent,0.02066819898883682,0.026630953922147847
400.0,0.5,Agent,0.020682790015321882,0.02362542267334098
400.0,0.5,Agent,0.00963009702433504,0.023621034830235657
400.0,0.5,Agent,0.012068998083016202,0.02634189619888834
400.0,0.5,TurtleAgent,0.017378742420057082,0.004966876883851468
400.0,0.5,TurtleAgent,0.04053363178692442,0.06961308960036491
400.0,0.5,Agent,0.05744740321277798,0.046018099713015834
400.0,0.5,Agent,0.055496165155599034,0.03394251046912034
400.0,0.5,Agent,0.05721210024493377,0.03273099067754167
400.0,0.5,Agent,0.06018391003217688,0.03471063791046193
400.0,0.5,Agent,0.0527656101473274,0.04760848239021963
400.0,0.5,Agent,0.051353722798389234,0.04169650604353016
400.0,0.5,Agent,0.0555823004696384,0.04884479339323968
400.0,0.5,Agent,0.05828264561519044,0.04665917206147929
400.0,0.5,Agent,0.06572893134964512,0.04136428406022356
400.0,0.5,RaptorAgent,0.05697918755222582,0.019148695735509258
400.0,0.5,RaptorAgent,0.054009719171807906,0.02387489839599196
400.0,0.5,TurtleAgent,0.04241426831889703,0.05620713128624629
400.0,0.5,TurtleAgent,0.04193327419244666,0.05304640547965456
400.0,0.5,Agent,0.06000753081072603,0.01668769913097782
400.0,0.5,Agent,0.056572248753118136,0.014365482623630101
400.0,0.5,Agent,0.05074109395598361,0.020941768485887753
400.0,0.5,Agent,0.05767855343763592,0.013872707365244954
400.0,0.5,Agent,0.05486836115241887,0.01501963401902731
400.0,0.5,Agent,0.04821996916542569,0.02336289644036213
400.0,0.5,Agent,0.05812118454161474,0.013510951335072073
400.0,0.5,Agent,0.05269879335471892,0.015071269516740761
400.0,0.5,Agent,0.05200626821475873,0.017476361417215137
400.0,0.5,Agent,0.05640746788067346,0.017669433997309074
400.0,0.5,Agent,0.058961492136934954,0.013539257164066223
400.0,0.5,Agent,0.057076094985915454,0.015660813487708522
400.0,0.5,Agent,0.05530525197706793,0.017490075783880985
400.0,0.5,Agent,0.05291483589437954,0.02259025669871409
400.0,0.5,Agent,0.055826145535948744,0.02179668436876225
400.0,0.5,Agent,0.05224873108363793,0.020715918180011603
400.0,0.5,Agent,0.0528103583067559,0.01743215077374317
400.0,0.5,Agent,0.05521239544831982,0.019732426853460213
400.0,0.5,Agent,0.05177794818636093,0.018602628905755005
400.0,0.5,Agent,0.05134951010833805,0.02034893367082303
400.0,0.5,Agent,0.04967296125311816,0.01623316124222751
400.0,0.5,Agent,0.04988645716494029,0.013544124883537356
400.0,0.5,Agent,0.05399730552589437,0.015058478938429274
400.0,0.5,Agent,0.05905015067866351,0.018912385382696212
400.0,0.5,Agent,0.05790302674503006,0.022300855101009102
400.0,0.5,Agent,0.0494356505293187,0.012525626666462784
400.0,0.5,Agent,0.0446096170620335,0.011284411231555524
400.0,0.5,Agent,0.047129734581464834,0.013086875999141332
400.0,0.5,Agent,0.055231225954141865,0.011063572533774532
400.0,0.5,Agent,0.05159315533899791,0.01597223250439114
400.0,0.5,Agent,0.051276626188020334,0.01641615194085104
400.0,0.5,Agent,0.05178211491292509,0.020316044038936058
400.0,0.5,Agent,0.042425202593174054,0.014079682741850843
400.0,0.5,Agent,0.04027857207618152,0.01539381701950615
400.0,0.5,Agent,0.055028893372614844,0.015986988439828397
400.0,0.5,Agent,0.04799644328350624,0.012934520895820577
400.0,0.5,Agent,0.05232691144855006,0.014680367241387484
400.0,0.5,Agent,0.053307922316030355,0.020288530520769465
400.0,0.5,Agent,0.05410620098691767,0.019148881718599194
400.0,0.5,Agent,0.052076995995842555,0.018111120383364744
400.0,0.5,Agent,0.050646534238403366,0.03329578484595959
400.0,0.5,Agent,0.048762509486636484,0.0323070255555672
400.0,0.5,Agent,0.05337376895603313,0.02362452798679171
400.0,0.5,Agent,0.04799523814549918,0.017504663779797605
400.0,0.5,Agent,0.04519091071010879,0.018824090810318002
400.0,0.5,Agent,0.04711356497862935,0.01620212369270642
400.0,0.5,Agent,0.052213487808826425,0.024629794646693234
400.0,0.5,Agent,0.04940681205151001,0.020186206250163933
400.0,0.5,Agent,0.04298779109593322,0.021208314355696648
400.0,0.5,Agent,0.04849063170612332,0.022101095158529108
400.0,0.5,Agent,0.053952069923428866,0.013697519586256385
400.0,0.5,Agent,0.053935741026552776,0.01788826444945387
400.0,0.5,Agent,0.040964386484285804,0.016916196482796
400.0,0.5,Agent,0.04220509027551166,0.021796733659824118
400.0,0.5,Agent,0.04489691835793909,0.0213866788211166
400.0,0.5,Agent,0.043723094053394945,0.02623797140333754
400.0,0.5,Agent,0.04307311328118075,0.02312920660210863
400.0,0.5,Agent,0.06161148677818789,0.024698641895276745
400.0,0.5,Agent,0.0602594386877833,0.024061254970730132
400.0,0.5,Agent,0.0585167686135734,0.020708695058887932
400.0,0.5,Agent,0.055326390917239496,0.015685885175377997
400.0,0.5,Agent,0.0604121316097338,0.01866029031535903
400.0,0.5,Agent,0.05494898640197435,0.018899597376819077
400.0,0.5,Agent,0.05487455681219157,0.020532309252679497
400.0,0.5,Agent,0.05768924695480916,0.01792473137216184
400.0,0.5,Agent,0.05544459093759104,0.019953967138252458
400.0,0.5,Agent,0.05172192053910275,0.014791150264289152
400.0,0.5,Agent,0.0581227117198472,0.01893624793012414
400.0,0.5,Agent,0.0530845999701084,0.018054665342818056
400.0,0.5,Agent,0.05483740971199496,0.023344431585680045
400.0,0.5,Agent,0.05173454915314665,0.024628862767342004
400.0,0.5,Agent,0.05367008858323466,0.019978479356169282
400.0,0.5,Agent,0.05700494451955182,0.019717015147816364
400.0,0.5,Agent,0.05032417520065133,0.01861983684879398
400.0,0.5,Agent,0.04832667005864929,0.01431649281624278
400.0,0.5,Agent,0.05079664743004675,0.024690438158582358
400.0,0.5,Agent,0.047843146461204564,0.019739394080251455
400.0,0.5,Agent,0.048357381242948215,0.015925409564390553
400.0,0.5,Agent,0.04485871696685851,0.011443866416819725
400.0,0.5,Agent,0.042352097033089835,0.02740198632867888
400.0,0.5,Agent,0.04149655765481735,0.02648456534127686
400.0,0.5,Agent,0.04691626943572451,0.025005195834762788
400.0,0.5,Agent,0.04922923460111814,0.02454284589793229
400.0,0.5,Agent,0.04659564845162927,0.024050207042876155
400.0,0.5,Agent,0.0430781114851672,0.022031239439049114
400.0,0.5,Agent,0.04404686668217251,0.023780265931081245
400.0,0.5,Agent,0.04620547906579235,0.029380631644703052
400.0,0.5,Agent,0.04405289505172158,0.033042874421435615
400.0,0.5,Agent,0.04334252889079947,0.027958507184808825
400.0,0.5,Agent,0.042868742830176214,0.02472773728055846
400.0,0.5,Agent,0.04538917934770965,0.011517904721439282
400.0,0.5,Agent,0.05218605488921623,0.01886002951992586
400.0,0.5,Agent,0.05187879049864652,0.018901282347092745
400.0,0.5,Agent,0.042690908074857564,0.023040479599650384
400.0,0.5,Agent,0.03741501670598032,0.019159745088525727
400.0,0.5,Agent,0.04832384716976137,0.02210172188001436
400.0,0.5,Agent,0.043685955373123316,0.020687463520611973
400.0,0.5,Agent,0.049328031838595236,0.023778206153247192
400.0,0.5,Agent,0.051693478144693286,0.01951501492416668
400.0,0.5,Agent,0.04994710541384865,0.0168979892826009
400.0,0.5,Agent,0.05412922423594817,0.014743013736211504
400.0,0.5,Agent,0.04803212588412773,0.02318324845940524
400.0,0.5,Agent,0.04691205837211034,0.022903235001609276
400.0,0.5,Agent,0.04995182804043984,0.025297067153301232
400.0,0.5,Agent,0.051744777044888154,0.020953041789885166
400.0,0.5,Agent,0.05143984927372457,0.0222378342015185
400.0,0.5,Agent,0.04986021436287389,0.019927296750391926
400.0,0.5,Agent,0.05391429060602214,0.015059365142155176
400.0,0.5,Agent,0.05598030298693144,0.015563679644733739
400.0,0.5,Agent,0.05893909458131514,0.01634806172303218
400.0,0.5,Agent,0.051559033985237146,0.014174028280972209
400.0,0.5,Agent,0.05151389918467333,0.013320893940025525
400.0,0.5,Agent,0.047325266756407795,0.034639384630508016
400.0,0.5,Agent,0.046961255651575884,0.027805911018781052
400.0,0.5,Agent,0.04184085753440839,0.023943789540336737
400.0,0.5,Agent,0.04644838903066842,0.021578626207015797
400.0,0.5,Agent,0.048454174317482945,0.022078595674099366
400.0,0.5,Agent,0.05191934248943476,0.020584369319179358
400.0,0.5,Agent,0.04875552915540961,0.019414129419648627
400.0,0.5,Agent,0.04994823723500425,0.01707349845360263
400.0,0.5,Agent,0.05311939501565939,0.012798402185712559
400.0,0.5,Agent,0.05232551726165527,0.020813522413882807
400.0,0.5,Agent,0.05518871646465492,0.02389441877875144
400.0,0.5,Agent,0.051492176072210356,0.01891474446202395
400.0,0.5,TurtleAgent,0.05259233464572079,0.04232508644494868
400.0,0.5,TurtleAgent,0.04922267864196003,0.03955220978879231
400.0,0.5,TurtleAgent,0.04616547247339724,0.03929244952679612
400.0,0.5,TurtleAgent,0.04518302775944536,0.04109302410153975
400.0,0.5,SlothAgent,0.05906142841462727,0.04512762413073154
400.0,0.5,SlothAgent,0.05998505057057131,0.045619364341182765
400.0,0.5,SlothAgent,0.06637127452686355,0.04396797383195708
400.0,0.5,SlothAgent,0.06481075579588123,0.046959509520506225
400.0,0.5,SlothAgent,0.06826597942780846,0.0417551187552463
400.0,0.5,SlothAgent,0.06006433488741039,0.04047015877659807
400.0,0.5,SlothAgent,0.06035304265876481,0.036662441118589406
400.0,0.5,SlothAgent,0.06357234803082595,0.03770506382426859
400.0,0.5,SlothAgent,0.059061415444686086,0.03765019034485652
400.0,0.5,SlothAgent,0.02816315768568968,0.03367377852037105
400.0,0.5,SlothAgent,0.025063969719371595,0.042847138720573295
400.0,0.5,SlothAgent,0.025428114966435784,0.0453426738932257
400.0,0.5,SlothAgent,0.02390538245798062,0.03779022009287598
400.0,0.5,SlothAgent,0.056531703577300724,0.04292608783245332
400.0,0.5,SlothAgent,0.0680881823093461,0.045575313178556766
400.0,0.5,SlothAgent,0.09552763574487573,0.03927807544427857
400.0,0.5,SlothAgent,0.0956364963208134,0.03525419199035049
400.0,0.5,TurtleAgent,0.063286002946313,0.013794962325580591
400.0,0.5,TurtleAgent,0.0478842113224313,0.02307771525277071
400.0,0.5,TurtleAgent,0.04816978717535405,0.019194310643069982
400.0,0.5,TurtleAgent,0.04909309971484912,0.018245938778271374
400.0,0.5,TurtleAgent,0.049031338693093784,0.018458657243150108
400.0,0.5,TurtleAgent,0.055330421378175856,0.01913104487272023
400.0,0.5,TurtleAgent,0.055528288236944265,0.0164553177218605
400.0,0.5,TurtleAgent,0.05271012635539693,0.01730151845992449
400.0,0.5,TurtleAgent,0.051217658814754305,0.021318678024834215
400.0,0.5,TurtleAgent,0.04249961870481121,0.020737002532401197
400.0,0.5,TurtleAgent,0.04743604938838712,0.01218186852825182
400.0,0.5,TurtleAgent,0.044152550808959065,0.01707318158019152
400.0,0.5,TurtleAgent,0.046403636271377335,0.022419396533389577
400.0,0.5,TurtleAgent,0.04614699412663932,0.02049973927874502
400.0,0.5,TurtleAgent,0.07606249380078574,0.013723525641813153
400.0,0.5,TurtleAgent,0.07513203108489179,0.019908132577796483
400.0,0.5,TurtleAgent,0.07744601564580644,0.020163995637890987
400.0,0.5,TurtleAgent,0.07282086267310772,0.021379965353409105
400.0,0.5,TurtleAgent,0.07751301691274035,0.022589624520559497
400.0,0.5,RaptorAgent,0.029972884057261347,0.02978934412025838
400.0,0.5,RaptorAgent,0.033723700958038255,0.02989887413325234
400.0,0.5,RaptorAgent,0.0283401249250484,0.032388356217167465
400.0,0.5,RaptorAgent,0.026476359090954495,0.030469140397561743
400.0,0.5,RaptorAgent,0.021977950259174043,0.03140403152789595
400.0,0.5,RaptorAgent,0.027427094235370177,0.02670915072191265
400.0,0.5,RaptorAgent,0.025465088104493043,0.032771035195963194
400.0,0.5,RaptorAgent,0.025078315076601375,0.031060282964758903
400.0,0.5,RaptorAgent,0.025261733887331682,0.033111425133373666
400.0,0.5,RaptorAgent,0.025923106439501378,0.024377010894675803
400.0,0.5,RaptorAgent,0.028863788818789628,0.032668864107917445
400.0,0.5,RaptorAgent,0.026506468130400192,0.029631831593738965
400.0,0.5,RaptorAgent,0.026891481907056043,0.016215738043040606
400.0,0.5,RaptorAgent,0.026511576145982124,0.01965570873623705
400.0,0.5,RaptorAgent,0.02214581080785289,0.023389288739460216
400.0,0.5,RaptorAgent,0.03154921017438866,0.036493446389586084
400.0,0.5,RaptorAgent,0.027282395245168196,0.0324212516820646
400.0,0.5,RaptorAgent,0.01094940583598761,0.03543711216632639
400.0,0.5,RaptorAgent,0.013460880050041086,0.03872621715242224
400.0,0.5,RaptorAgent,0.024898691862599708,0.037666899523313514
400.0,0.5,RaptorAgent,0.025020705668512548,0.034341071742651524
400.0,0.5,RaptorAgent,0.024322657423916844,0.025799528670678428
400.0,0.5,RaptorAgent,0.026640800160490134,0.03019221910124027
400.0,0.5,RaptorAgent,0.017335076788558928,0.030533735985571197
400.0,0.5,RaptorAgent,0.01964863682672618,0.03501754947882677
400.0,0.5,RaptorAgent,0.01859893583004066,0.026180353990429645
400.0,0.5,RaptorAgent,0.022038025831214933,0.026910510014090446
400.0,0.5,RaptorAgent,0.021468027565995605,0.03134345850453645
400.0,0.5,RaptorAgent,0.0300453427924535,0.0350764072939894
400.0,0.5,RaptorAgent,0.024767702946133906,0.035704726013007206
400.0,0.5,RaptorAgent,0.022716634646962677,0.040278533464543305
400.0,0.5,RaptorAgent,0.029987896270503824,0.0332051635914981
400.0,0.5,RaptorAgent,0.024640887602747064,0.037451765345339005
400.0,0.5,RaptorAgent,0.03369094225658195,0.03176127050838021
400.0,0.5,RaptorAgent,0.0315259468995673,0.03364606780038964
400.0,0.5,RaptorAgent,0.02532458229545308,0.03454231089401542
400.0,0.5,RaptorAgent,0.0244553888493559,0.03346409047696632
400.0,0.5,Agent,0.08551438069827241,0.030420298341340392
400.0,0.5,TurtleAgent,0.013130320352935865,0.08033512873167331
400.0,0.5,TurtleAgent,0.08027151337548982,0.10450680915442577
400.0,0.5,Agent,0.06268645064830075,0.04457405724853863
400.0,0.5,Agent,0.06242590932258478,0.050141454222824754
400.0,0.5,SlothAgent,0.051267500269088856,0.025682572167750613
400.0,0.5,TurtleAgent,0.0478577011603185,0.05503903486424971
400.0,0.5,TurtleAgent,0.047625532050772884,0.056145902294836174
400.0,0.5,Agent,0.045473798224746606,0.019002017856545546
400.0,0.5,Agent,0.048639581002448876,0.022576461216247033
400.0,0.5,Agent,0.04963633860006463,0.02605986128586453
400.0,0.5,Agent,0.05199101054525659,0.02415573648121936
400.0,0.5,Agent,0.05335034663257218,0.025475682640137817
400.0,0.5,Agent,0.0541902732094661,0.023550811317393512
400.0,0.5,Agent,0.06072478220588109,0.031218667121366252
400.0,0.5,Agent,0.05386445069056557,0.03402580108745618
400.0,0.5,Agent,0.047684100826832956,0.0359336737428087
400.0,0.5,Agent,0.05214214299826942,0.032410925930032246
400.0,0.5,Agent,0.05924777092199311,0.026414701562295233
400.0,0.5,Agent,0.05696911384598702,0.030053232330362042
400.0,0.5,Agent,0.06062495308634007,0.03743095303750043
400.0,0.5,Agent,0.06274725438278037,0.032075843736694504
400.0,0.5,Agent,0.04782884643010029,0.02905965985915051
400.0,0.5,Agent,0.04848096001194703,0.023283418300166135
400.0,0.5,Agent,0.049063113497775764,0.0167314716659142
400.0,0.5,Agent,0.05068037392686292,0.021189027115408793
400.0,0.5,Agent,0.04928027254902317,0.0271500494587402
400.0,0.5,Agent,0.052278194711966985,0.027026882505018102
400.0,0.5,Agent,0.05270597032806819,0.028691734681904436
400.0,0.5,Agent,0.06179337704421708,0.026118639662153803
400.0,0.5,Agent,0.06100925681796221,0.03147629579067621
400.0,0.5,Agent,0.05934586493585786,0.02925086201668996
400.0,0.5,Agent,0.05955055144945009,0.024624336473607806
400.0,0.5,Agent,0.049955432789977765,0.023272574540037786
400.0,0.5,Agent,0.057569624691976434,0.022642832093787025
400.0,0.5,Agent,0.05068538487044128,0.02699393635194068
400.0,0.5,Agent,0.058799552325000976,0.02590608637606849
400.0,0.5,Agent,0.0598700612118058,0.025311281720224323
400.0,0.5,Agent,0.0628372689787551,0.019456516022494864
400.0,0.5,Agent,0.06306096128227776,0.020736657494783033
400.0,0.5,SlothAgent,0.03806408329521567,0.06642357359916555
400.0,0.5,Agent,0.07337643298572018,0.036741476585653514
400.0,0.5,Agent,0.07401461938060383,0.03274938736173418
400.0,0.5,Agent,0.07467940970803401,0.03684695911730278
400.0,0.5,Agent,0.08269915065099644,0.03173357107735301
400.0,0.5,Agent,0.07883977920815888,0.03885646012114951
400.0,0.5,TurtleAgent,0.01812912269833612,0.0323932561677361
400.0,0.5,TurtleAgent,0.023387289812209167,0.034945204033678075
400.0,0.5,TurtleAgent,0.02004959807490632,0.03410926227108441
400.0,0.5,TurtleAgent,0.023985947932468905,0.036169182759591356
400.0,0.5,Agent,0.07000281246135004,0.020583053828572943
400.0,0.5,Agent,0.07703930033469375,0.020946258112417907
400.0,0.5,Agent,0.07483329583071482,0.021577832516935323
400.0,0.5,Agent,0.07674634989342138,0.021597069848067012
400.0,0.5,Agent,0.06954323746455827,0.03226721290222196
400.0,0.5,Agent,0.06915677234204251,0.03137002206688701
400.0,0.5,Agent,0.07535194128941103,0.022901443793251753
400.0,0.5,Agent,0.07182999521237747,0.023920259637806966
400.0,0.5,Agent,0.07012773895249132,0.020118280946244033
400.0,0.5,Agent,0.07140918667999274,0.022404032585253374
400.0,0.5,Agent,0.07025743431514603,0.024892102513867084
400.0,0.5,Agent,0.07479956259002143,0.025182384068552652
400.0,0.5,Agent,0.07126971042411029,0.021495081950151977
400.0,0.5,Agent,0.07691230544870319,0.023891291313586797
400.0,0.5,Agent,0.07828869748827683,0.02285992138835812
400.0,0.5,Agent,0.07388953081624186,0.02007623615952539
400.0,0.5,Agent,0.07082318066719145,0.021002345362086665
400.0,0.5,Agent,0.07207304861973489,0.023564693095673783
400.0,0.5,Agent,0.07136632950991928,0.02327166081029206
400.0,0.5,Agent,0.07593685526870646,0.01976245464579838
400.0,0.5,Agent,0.07566610374643115,0.023641970672963853
400.0,0.5,Agent,0.07913324971640233,0.019739181689636627
400.0,0.5,Agent,0.07079447594350995,0.026559992414704726
400.0,0.5,Agent,0.07263024283122431,0.021142304949919883
400.0,0.5,Agent,0.0759220591297986,0.022617620559354863
400.0,0.5,Agent,0.06594514622054096,0.021301409125434392
400.0,0.5,Agent,0.06901312027722313,0.01580407119024151
400.0,0.5,Agent,0.06794009947038862,0.02340110898395467
400.0,0.5,Agent,0.070854920965299,0.021981910079574257
400.0,0.5,Agent,0.07131725063184875,0.02315139271033387
400.0,0.5,SlothAgent,0.09032008307138001,0.06628474046698295
400.0,0.5,SlothAgent,0.035170743183757965,0.03540659463862092
400.0,0.5,SlothAgent,0.04470292314136822,0.033248342083370956
400.0,0.5,SlothAgent,0.043302460887659405,0.03228360562315833
400.0,0.5,SlothAgent,0.03187814555480689,0.030855988774774874
400.0,0.5,SlothAgent,0.033526122145381664,0.03185395314138803
400.0,0.5,SlothAgent,0.03426467147788627,0.032588523534295304
400.0,0.5,TurtleAgent,0.10435268074237519,0.0494042777616713
400.0,0.5,TurtleAgent,0.09858651889270822,0.047691175889397724
400.0,0.5,Agent,0.062283357359794664,0.0772996654595761
